transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,month_name
T09160,U129,2021-09-02,Expense,Travel,182,Bank Transfer,Delhi,Course fee,2021,9,September
T03666,U065,2022-06-20,Expense,Entertainment,465,Bank Transfer,Delhi,Dinner at resto,2022,6,June
T02411,U059,2020-05-25,Expense,Rent,1253,UPI,Jaipur,Netflix subscription via app,2020,5,May
T00296,U082,2019-09-16,Expense,Food,527,Bank Transfer,Pune,Gift,2019,9,September
T04299,U138,2022-12-13,Expense,Rent,457,UPI,Mumbai,Gift,2022,12,December
T00859,U091,2019-08-24,Expense,Entertainment,135,UPI,Hyderabad,N/A,2019,8,August
T04402,U165,2020-06-13,Expense,Food,6543,Cash,Pune,Paid electricity bill late,2020,6,June
T13750,U057,2021-04-15,Expense,Savings,45,UPI,Mumbai,Doctor visit,2021,4,April
T08158,U112,2020-11-01,Expense,Rent,72,Cash,Jaipur,Gift via app,2020,11,November
T03941,U181,2021-12-07,Expense,Food,462,UPI,Chennai,Salary,2021,12,December
T03627,U165,2020-08-13,Expense,Food,1220,Card,Bangalore,Uber to office,2020,8,August
T09082,U100,2019-09-30,Expense,Entertainment,70,Cash,Mumbai,N/A,2019,9,September
T11961,U143,2019-08-19,Expense,Savings,50,Bank Transfer,Pune,Salary late,2019,8,August
T04197,U143,2022-12-11,Expense,Travel,184,Card,Hyderabad,Uber to office,2022,12,December
T04647,U088,2020-08-05,Expense,Rent,2081,Bank Transfer,Hyderabad,Netflix subscription,2020,8,August
T06193,U122,2020-05-29,Income,Bonus,55407,Cash,Bangalore,Dinner at resto,2020,5,May
T02800,U167,2021-04-05,Expense,Food,111,Cash,Bangalore,Grocery shopping cash,2021,4,April
T08614,U088,2021-12-05,Expense,Rent,437,Bank Transfer,Mumbai,Dinner at resto cash,2021,12,December
T11459,U027,2022-01-13,Income,Bonus,72765,Bank Transfer,Bangalore,Salary,2022,1,January
T05986,U045,2019-06-05,Income,Salary,53363,Bank Transfer,Jaipur,Grocery shopping,2019,6,June
T00664,U148,2019-01-16,Expense,Rent,278,Cash,Pune,Paid electricity bill,2019,1,January
T03553,U182,2020-01-10,Expense,Food,374,Bank Transfer,Mumbai,Dinner at resto,2020,1,January
T14023,U034,2022-06-10,Income,Bonus,47686,Cash,Ahmedabad,Grocery shopping,2022,6,June
T07420,U147,2019-06-25,Expense,Utilities,356,Cash,Chennai,Course fee,2019,6,June
T06012,U038,2020-04-12,Expense,Utilities,160,Cash,Mumbai,Gift late,2020,4,April
T09541,U036,2019-01-11,Expense,Rent,234,Cash,Lucknow,N/A,2019,1,January
T14704,U001,2020-08-09,Income,Other Income,55351,Card,Jaipur,Gift,2020,8,August
T06040,U077,2022-01-19,Expense,Food,1443,Unknown,Lucknow,Monthly rent,2022,1,January
T00853,U099,2022-01-14,Expense,Others,12728,Bank Transfer,Pune,Doctor visit,2022,1,January
T08215,U007,2019-07-02,Expense,Entertainment,1972,UPI,Unknown,Course fee,2019,7,July
T02701,U098,2020-10-24,Expense,Rent,969,Card,Ahmedabad,Salary,2020,10,October
T10274,U087,2020-07-02,Expense,Food,666,UPI,Bangalore,Monthly rent,2020,7,July
T07840,U116,2019-02-11,Expense,Rent,262,Card,Ahmedabad,N/A,2019,2,February
T14038,U170,2021-04-10,Income,Bonus,58814,Bank Transfer,Hyderabad,Netflix subscription via app,2021,4,April
T04166,U074,2021-02-15,Expense,Travel,4409,UPI,Kolkata,Course fee,2021,2,February
T06260,U142,2020-09-17,Expense,Food,261,Card,Mumbai,Salary,2020,9,September
T12568,U114,2021-02-06,Income,Bonus,66594,Card,Kolkata,TcWJmtPa,2021,2,February
T13611,U169,2020-07-29,Expense,Utilities,276,UPI,Mumbai,N/A,2020,7,July
T01558,U025,2022-12-08,Expense,Food,201,Card,Mumbai,N/A,2022,12,December
T01152,U142,2021-08-09,Income,Bonus,54405,Bank Transfer,Mumbai,Monthly rent via app,2021,8,August
T11060,U111,2019-12-12,Expense,Rent,2070,Bank Transfer,Pune,Dinner at resto,2019,12,December
T06138,U134,2021-03-11,Expense,Food,400,Cash,Bangalore,Gift cash,2021,3,March
T14362,U014,2021-02-01,Expense,Travel,77,Cash,Hyderabad,Uber to office,2021,2,February
T09447,U027,2020-05-08,Expense,Others,103,Bank Transfer,Ahmedabad,N/A,2020,5,May
T03813,U157,2022-06-26,Expense,Food,404,Bank Transfer,Jaipur,N/A,2022,6,June
T11745,U117,2021-12-27,Expense,Rent,360,Bank Transfer,Bangalore,Grocery shopping,2021,12,December
T10177,U005,2019-05-11,Income,Bonus,76426,Bank Transfer,Kolkata,Salary,2019,5,May
T01467,U006,2020-05-09,Expense,Food,1012,UPI,Delhi,N/A,2020,5,May
T14435,U068,2021-06-03,Expense,Food,1000,UPI,Delhi,Dinner at resto,2021,6,June
T13053,U037,2021-04-22,Expense,Entertainment,905,Bank Transfer,Ahmedabad,Paid electricity bill,2021,4,April
T00150,U146,2021-08-22,Expense,Savings,448,Bank Transfer,Mumbai,Course fee,2021,8,August
T03858,U033,2021-09-28,Expense,Travel,581,UPI,Lucknow,Salary,2021,9,September
T03914,U034,2021-07-08,Expense,Travel,645,Cash,Chennai,Netflix subscription,2021,7,July
T14175,U093,2019-11-10,Expense,Food,215,Card,Kolkata,Paid electricity bill cash,2019,11,November
T01296,U046,2021-11-04,Expense,Rent,611,Card,Kolkata,Doctor visit,2021,11,November
T06180,U165,2019-10-11,Expense,Health,164,Bank Transfer,Unknown,Salary,2019,10,October
T05243,U190,2020-11-19,Expense,Travel,303,UPI,Kolkata,Course fee,2020,11,November
T14571,U087,2021-04-16,Expense,Food,2228,Cash,Mumbai,Paid electricity bill,2021,4,April
T14344,U163,2020-09-28,Expense,Rent,255,Cash,Delhi,Salary,2020,9,September
T11456,U076,2019-06-16,Expense,Others,356,Cash,Chennai,Dinner at resto,2019,6,June
T07828,U160,2022-01-11,Expense,Food,207,Bank Transfer,Kolkata,Monthly rent,2022,1,January
T13967,U080,2021-02-04,Expense,Food,87,Bank Transfer,Kolkata,N/A,2021,2,February
T06118,U054,2019-09-01,Expense,Food,584,Card,Delhi,Course fee,2019,9,September
T00510,U117,2021-10-22,Expense,Food,248,Card,Kolkata,Gift cash,2021,10,October
T01678,U160,2019-03-21,Income,Other Income,45533,Bank Transfer,Mumbai,Salary,2019,3,March
T03831,U108,2022-11-05,Income,Salary,75900,UPI,Bangalore,Monthly rent,2022,11,November
T07383,U107,2021-01-14,Expense,Food,304,Cash,Hyderabad,Gift,2021,1,January
T08078,U041,2022-12-23,Expense,Rent,1342,Cash,Hyderabad,Uber to office,2022,12,December
T04819,U004,2021-08-04,Expense,Food,476,Cash,Ahmedabad,Gift cash,2021,8,August
T14085,U099,2020-01-08,Expense,Food,1836,UPI,Pune,Monthly rent cash,2020,1,January
T00022,U118,2022-04-16,Expense,Entertainment,92,Bank Transfer,Kolkata,Paid electricity bill,2022,4,April
T10567,U076,2019-07-03,Expense,Rent,1625,Card,Jaipur,Salary late,2019,7,July
T14763,U052,2022-04-26,Income,Salary,57613,Card,Delhi,N/A,2022,4,April
T14563,U180,2022-08-23,Expense,Utilities,376,UPI,Lucknow,Dinner at resto,2022,8,August
T13547,U094,2022-03-05,Expense,Rent,92,Card,Kolkata,Gift,2022,3,March
T13093,U138,2019-09-21,Expense,Travel,130,Bank Transfer,Hyderabad,Course fee,2019,9,September
T01858,U105,2022-01-11,Expense,Food,252,Cash,Ahmedabad,Salary,2022,1,January
T10924,U145,2022-06-23,Expense,Entertainment,98,Unknown,Mumbai,Dinner at resto,2022,6,June
T02472,U167,2020-12-09,Expense,Entertainment,1410,Card,Unknown,N/A,2020,12,December
T07306,U060,2021-03-24,Expense,Rent,105,UPI,Lucknow,Doctor visit,2021,3,March
T06963,U095,2021-04-12,Expense,Rent,149,Cash,Chennai,N/A,2021,4,April
T12875,U027,2019-02-14,Expense,Others,1460,UPI,Chennai,Doctor visit,2019,2,February
T06349,U190,2020-01-19,Income,Other Income,71181,UPI,Delhi,Netflix subscription,2020,1,January
T01869,U105,2021-11-05,Expense,Food,580,Bank Transfer,Pune,Netflix subscription,2021,11,November
T00985,U044,2021-10-16,Expense,Rent,545,Bank Transfer,Kolkata,Uber to office,2021,10,October
T09184,U132,2022-10-01,Expense,Food,109,Bank Transfer,Bangalore,Gift,2022,10,October
T06622,U144,2019-09-11,Expense,Food,80,Card,Lucknow,Salary,2019,9,September
T05046,U101,2020-08-04,Income,Bonus,55448,Cash,Bangalore,N/A,2020,8,August
T00918,U099,2022-04-09,Expense,Savings,192,UPI,Lucknow,Grocery shopping,2022,4,April
T06236,U133,2019-10-22,Expense,Others,240,Bank Transfer,Bangalore,Monthly rent,2019,10,October
T09928,U068,2019-11-09,Expense,Entertainment,126,Card,Ahmedabad,Salary,2019,11,November
T02675,U074,2020-01-28,Expense,Rent,1629,Cash,Lucknow,Doctor visit cash,2020,1,January
T01344,U001,2021-03-29,Expense,Food,439,UPI,Hyderabad,Gift,2021,3,March
T02538,U182,2020-05-04,Expense,Travel,3284,UPI,Delhi,Paid electricity bill late,2020,5,May
T04980,U100,2019-11-28,Expense,Rent,458,Cash,Bangalore,Grocery shopping,2019,11,November
T13525,U063,2019-02-20,Expense,Rent,1433,Card,Delhi,Grocery shopping late,2019,2,February
T06364,U010,2020-06-13,Expense,Rent,384,Card,Jaipur,N/A,2020,6,June
T10523,U156,2022-02-01,Expense,Food,127,UPI,Ahmedabad,Grocery shopping,2022,2,February
T04355,U002,2020-04-25,Expense,Food,7359,UPI,Jaipur,Salary,2020,4,April
T02860,U110,2019-06-27,Expense,Rent,3077,Cash,Delhi,Doctor visit,2019,6,June
T04245,U177,2020-02-03,Expense,Others,88,Card,Delhi,Doctor visit late,2020,2,February
T12164,U102,2020-03-02,Expense,Travel,20,Bank Transfer,Hyderabad,Netflix subscription cash,2020,3,March
T11688,U086,2021-08-29,Expense,Rent,1499,Cash,Hyderabad,Grocery shopping,2021,8,August
T00623,U004,2019-07-26,Expense,Food,3930,Cash,Jaipur,Dinner at resto,2019,7,July
T02039,U050,2022-01-24,Expense,Rent,488,Cash,Kolkata,N/A,2022,1,January
T11560,U067,2019-07-12,Expense,Food,36,UPI,Bangalore,Salary cash,2019,7,July
T13514,U046,2020-02-17,Expense,Entertainment,288,UPI,Bangalore,Uber to office,2020,2,February
T10594,U120,2022-08-08,Expense,Food,5400,Bank Transfer,Delhi,Doctor visit,2022,8,August
T14728,U090,2019-11-25,Expense,Food,374,Card,Pune,Paid electricity bill late,2019,11,November
T12667,U054,2021-09-15,Expense,Food,365,UPI,Pune,Uber to office,2021,9,September
T09304,U025,2020-05-25,Expense,Food,4318,Bank Transfer,Ahmedabad,Salary,2020,5,May
T07568,U025,2021-10-06,Expense,Entertainment,298,Card,Jaipur,N/A,2021,10,October
T00739,U076,2020-12-28,Expense,Food,902,Cash,Bangalore,Dinner at resto,2020,12,December
T05847,U154,2021-01-05,Expense,Food,424,Unknown,Kolkata,Netflix subscription via app,2021,1,January
T03798,U044,2022-01-31,Expense,Travel,428,UPI,Chennai,RNhdIbmIwXfsOTAot,2022,1,January
T01170,U116,2020-08-25,Expense,Food,133,Cash,Lucknow,Paid electricity bill late,2020,8,August
T03447,U167,2021-10-19,Income,Salary,49111,UPI,Lucknow,Dinner at resto,2021,10,October
T00195,U137,2020-07-09,Expense,Food,47,Card,Pune,N/A,2020,7,July
T06539,U183,2020-01-08,Expense,Travel,2106,Bank Transfer,Jaipur,N/A,2020,1,January
T06924,U180,2021-08-21,Expense,Health,1327,Bank Transfer,Lucknow,Netflix subscription,2021,8,August
T10317,U187,2022-12-23,Expense,Rent,92,Card,Jaipur,Paid electricity bill,2022,12,December
T05222,U056,2020-10-10,Expense,Others,77,Card,Ahmedabad,Paid electricity bill,2020,10,October
T06050,U029,2019-09-27,Expense,Food,67,UPI,Lucknow,N/A,2019,9,September
T05758,U101,2020-09-05,Expense,Food,1087,Cash,Lucknow,Doctor visit,2020,9,September
T09114,U114,2022-11-20,Expense,Food,236,UPI,Ahmedabad,Netflix subscription,2022,11,November
T03102,U170,2022-12-12,Expense,Rent,1016,UPI,Jaipur,Doctor visit cash,2022,12,December
T08320,U170,2020-08-31,Expense,Utilities,162,UPI,Hyderabad,Paid electricity bill,2020,8,August
T14981,U173,2022-10-13,Expense,Rent,661,Bank Transfer,Ahmedabad,Course fee,2022,10,October
T07764,U067,2020-04-17,Expense,Food,640,Bank Transfer,Delhi,Paid electricity bill,2020,4,April
T14226,U057,2022-04-22,Expense,Entertainment,822,Bank Transfer,Hyderabad,Doctor visit,2022,4,April
T10402,U073,2022-06-22,Expense,Rent,353,Bank Transfer,Pune,Monthly rent,2022,6,June
T14082,U110,2020-07-26,Expense,Utilities,106,Card,Chennai,Course fee,2020,7,July
T07223,U150,2019-08-26,Expense,Food,745,Card,Delhi,Gift,2019,8,August
T03438,U076,2020-02-25,Expense,Travel,1037,Bank Transfer,Mumbai,Paid electricity bill cash,2020,2,February
T04552,U035,2021-08-08,Expense,Entertainment,1643,Bank Transfer,Lucknow,Grocery shopping,2021,8,August
T09261,U060,2021-02-09,Expense,Food,332,Unknown,Delhi,Netflix subscription,2021,2,February
T05553,U039,2022-11-06,Expense,Entertainment,177,Card,Delhi,N/A,2022,11,November
T05731,U128,2020-11-22,Income,Salary,58158,Card,Bangalore,Doctor visit,2020,11,November
T07944,U092,2022-06-02,Expense,Rent,394,Cash,Kolkata,Salary,2022,6,June
T06906,U175,2019-09-04,Expense,Entertainment,12,Card,Bangalore,Doctor visit,2019,9,September
T04096,U094,2022-01-07,Income,Salary,82077,Cash,Kolkata,Netflix subscription,2022,1,January
T04852,U035,2020-12-30,Income,Other Income,42452,Bank Transfer,Chennai,Grocery shopping,2020,12,December
T09939,U066,2020-07-21,Expense,Rent,104,Card,Lucknow,N/A,2020,7,July
T03254,U067,2020-08-14,Expense,Savings,501,UPI,Ahmedabad,Course fee,2020,8,August
T13971,U171,2020-07-17,Expense,Travel,41,UPI,Bangalore,Grocery shopping,2020,7,July
T09428,U029,2022-07-11,Expense,Entertainment,216,Cash,Unknown,Uber to office,2022,7,July
T07384,U080,2020-10-07,Expense,Rent,11680,Bank Transfer,Chennai,Doctor visit,2020,10,October
T01761,U140,2021-09-17,Expense,Food,166,UPI,Delhi,Doctor visit,2021,9,September
T05869,U145,2019-08-30,Expense,Food,113,Cash,Lucknow,Course fee,2019,8,August
T04432,U144,2019-04-24,Expense,Utilities,1086,Card,Delhi,Doctor visit,2019,4,April
T05136,U174,2020-12-01,Expense,Travel,1339,Cash,Lucknow,Doctor visit,2020,12,December
T04320,U032,2021-02-28,Expense,Food,1678,Card,Kolkata,Salary,2021,2,February
T05937,U043,2019-07-05,Expense,Travel,258,Card,Jaipur,Gift,2019,7,July
T14623,U192,2020-09-29,Expense,Food,2152,Cash,Ahmedabad,Salary,2020,9,September
T10538,U004,2020-05-17,Expense,Rent,1215,UPI,Kolkata,N/A,2020,5,May
T09513,U163,2022-03-04,Expense,Rent,143,Cash,Chennai,Grocery shopping,2022,3,March
T13231,U141,2021-07-08,Expense,Travel,365,UPI,Hyderabad,Monthly rent,2021,7,July
T02273,U139,2021-02-09,Expense,Rent,51,Card,Delhi,Doctor visit,2021,2,February
T12200,U042,2019-01-05,Expense,Rent,592,UPI,Bangalore,Monthly rent,2019,1,January
T14986,U070,2020-09-03,Expense,Food,2845,Card,Jaipur,N/A,2020,9,September
T09330,U121,2019-01-24,Expense,Food,127,Bank Transfer,Mumbai,Doctor visit,2019,1,January
T08255,U095,2019-01-19,Expense,Others,892,Cash,Chennai,Gift,2019,1,January
T13495,U119,2021-06-08,Expense,Food,255,Bank Transfer,Lucknow,Uber to office,2021,6,June
T01739,U121,2020-01-19,Expense,Utilities,65,UPI,Chennai,Uber to office,2020,1,January
T00876,U157,2021-04-26,Income,Other Income,77536,Cash,Jaipur,Uber to office,2021,4,April
T10893,U159,2021-08-12,Expense,Rent,746,Card,Mumbai,N/A,2021,8,August
T10807,U052,2019-09-29,Expense,Food,336,UPI,Mumbai,N/A,2019,9,September
T09983,U088,2021-05-24,Expense,Travel,195,Cash,Mumbai,Dinner at resto,2021,5,May
T11728,U006,2019-10-16,Expense,Food,1796,Bank Transfer,Pune,Dinner at resto,2019,10,October
T01924,U141,2020-06-17,Expense,Rent,85,Bank Transfer,Hyderabad,Netflix subscription,2020,6,June
T07037,U145,2019-09-29,Expense,Rent,72,UPI,Lucknow,Doctor visit,2019,9,September
T04582,U091,2020-03-12,Expense,Utilities,312,Card,Jaipur,Gift,2020,3,March
T13674,U088,2022-07-17,Expense,Savings,431,Card,Lucknow,Dinner at resto,2022,7,July
T13389,U043,2020-10-13,Expense,Food,298,Cash,Jaipur,Doctor visit,2020,10,October
T12199,U125,2022-01-04,Expense,Food,1125,Bank Transfer,Ahmedabad,Grocery shopping,2022,1,January
T09318,U138,2021-07-01,Expense,Utilities,711,Card,Delhi,Dinner at resto,2021,7,July
T11109,U151,2021-02-10,Income,Bonus,55467,Bank Transfer,Ahmedabad,Monthly rent late,2021,2,February
T09597,U050,2022-03-24,Expense,Savings,56,Card,Unknown,Netflix subscription,2022,3,March
T12241,U039,2019-06-02,Income,Bonus,75939,Cash,Kolkata,Grocery shopping,2019,6,June
T00895,U014,2019-11-15,Expense,Entertainment,802,Bank Transfer,Bangalore,Uber to office via app,2019,11,November
T00477,U014,2020-05-09,Expense,Entertainment,936,UPI,Kolkata,Dinner at resto,2020,5,May
T02752,U009,2021-07-17,Expense,Travel,604,UPI,Ahmedabad,Paid electricity bill,2021,7,July
T08638,U042,2019-08-16,Income,Other Income,48672,Cash,Ahmedabad,Course fee,2019,8,August
T05454,U163,2019-03-28,Expense,Others,1553,UPI,Pune,N/A,2019,3,March
T09266,U106,2022-03-30,Income,Other Income,36590,UPI,Pune,Paid electricity bill,2022,3,March
T09629,U171,2020-01-18,Expense,Travel,2704,UPI,Kolkata,Doctor visit,2020,1,January
T03710,U173,2020-09-13,Expense,Rent,3307,Cash,Kolkata,Gift,2020,9,September
T06499,U143,2020-07-24,Expense,Utilities,77,UPI,Unknown,Uber to office,2020,7,July
T06804,U015,2021-05-01,Expense,Food,367,Cash,Chennai,Gift late,2021,5,May
T04195,U023,2022-09-19,Expense,Others,44,Bank Transfer,Mumbai,Uber to office,2022,9,September
T10176,U114,2019-04-23,Income,Bonus,48080,Cash,Hyderabad,Salary,2019,4,April
T06306,U133,2019-06-08,Expense,Utilities,995,UPI,Jaipur,Salary,2019,6,June
T09306,U123,2022-10-27,Income,Bonus,43933,Bank Transfer,Bangalore,Gift,2022,10,October
T09869,U043,2020-12-14,Income,Bonus,60047,Card,Unknown,Uber to office,2020,12,December
T12573,U165,2021-12-25,Expense,Food,715,UPI,Hyderabad,Salary late,2021,12,December
T08097,U168,2021-05-08,Expense,Entertainment,2154,UPI,Chennai,Monthly rent,2021,5,May
T02142,U022,2022-07-18,Expense,Utilities,736,Card,Pune,Doctor visit,2022,7,July
T10413,U151,2022-11-03,Expense,Travel,567,Card,Bangalore,Salary,2022,11,November
T02452,U049,2019-06-23,Expense,Rent,1107,Card,Mumbai,Monthly rent,2019,6,June
T10965,U138,2020-11-25,Expense,Utilities,757,Bank Transfer,Jaipur,Dinner at resto,2020,11,November
T13362,U072,2022-01-01,Expense,Food,668,Bank Transfer,Mumbai,Grocery shopping cash,2022,1,January
T06457,U153,2022-01-05,Expense,Rent,784,Cash,Bangalore,N/A,2022,1,January
T05076,U106,2020-08-22,Income,Other Income,55665,Cash,Kolkata,Course fee via app,2020,8,August
T04627,U002,2022-01-14,Expense,Utilities,5966,UPI,Chennai,Dinner at resto,2022,1,January
T03930,U081,2020-03-24,Expense,Entertainment,287,Cash,Chennai,Doctor visit,2020,3,March
T05451,U113,2021-08-11,Expense,Rent,40,UPI,Unknown,N/A,2021,8,August
T03479,U064,2022-09-14,Expense,Travel,531,UPI,Bangalore,N/A,2022,9,September
T11980,U177,2022-01-29,Expense,Food,4266,Card,Ahmedabad,Grocery shopping,2022,1,January
T10973,U183,2022-04-03,Expense,Rent,1266,Cash,Kolkata,Paid electricity bill,2022,4,April
T12236,U093,2022-01-31,Income,Salary,76476,UPI,Jaipur,Dinner at resto,2022,1,January
T05563,U073,2021-11-06,Expense,Travel,127,Cash,Bangalore,Course fee,2021,11,November
T14003,U179,2022-10-06,Expense,Entertainment,1025,UPI,Pune,Monthly rent,2022,10,October
T07649,U126,2019-01-05,Expense,Rent,4504,UPI,Pune,Monthly rent,2019,1,January
T04063,U020,2022-09-15,Expense,Health,654,Bank Transfer,Delhi,Netflix subscription,2022,9,September
T04727,U109,2022-09-07,Expense,Education,776,Bank Transfer,Lucknow,Course fee,2022,9,September
T12696,U192,2021-07-06,Expense,Health,552,Cash,Ahmedabad,Course fee,2021,7,July
T00676,U052,2019-01-19,Expense,Utilities,149,Bank Transfer,Chennai,Netflix subscription,2019,1,January
T08997,U011,2021-10-17,Income,Other Income,26018,Cash,Unknown,Grocery shopping,2021,10,October
T07875,U042,2020-03-19,Expense,Food,47,Bank Transfer,Pune,Paid electricity bill late,2020,3,March
T10065,U159,2019-03-02,Expense,Utilities,308,Bank Transfer,Chennai,N/A,2019,3,March
T03560,U066,2021-05-06,Expense,Rent,152,Card,Ahmedabad,N/A,2021,5,May
T04756,U029,2021-07-20,Expense,Entertainment,315,UPI,Delhi,N/A,2021,7,July
T05854,U092,2019-10-23,Expense,Travel,341,Card,Chennai,N/A,2019,10,October
T13358,U044,2020-02-23,Expense,Utilities,298,UPI,Bangalore,Monthly rent cash,2020,2,February
T02969,U180,2022-01-26,Expense,Utilities,250,Bank Transfer,Mumbai,Doctor visit via app,2022,1,January
T03078,U102,2021-11-27,Expense,Others,991,Bank Transfer,Chennai,N/A,2021,11,November
T06825,U179,2022-07-20,Expense,Education,326,Cash,Pune,Doctor visit,2022,7,July
T10345,U143,2019-11-25,Expense,Travel,279,Card,Jaipur,Course fee late,2019,11,November
T14525,U156,2022-10-11,Expense,Food,45,Bank Transfer,Bangalore,Paid electricity bill,2022,10,October
T01179,U007,2020-11-09,Income,Other Income,56722,Cash,Kolkata,N/A,2020,11,November
T13983,U006,2022-02-15,Expense,Health,154,Bank Transfer,Unknown,Paid electricity bill,2022,2,February
T01141,U094,2019-05-26,Expense,Rent,226,UPI,Hyderabad,Uber to office,2019,5,May
T05637,U110,2019-02-05,Expense,Food,949,Cash,Hyderabad,Paid electricity bill,2019,2,February
