transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,month_name
T9591,U034,2022-08-22,Expense,Entertainment,5011,UPI,Unknown,Uber ride,2022,8,August
T5042,U008,2023-07-13,Expense,Travel,2082,Cash,Delhi,Grocery shopping,2023,7,July
T6831,U145,2022-05-23,Income,Freelance,43378,UPI,Unknown,N/A,2022,5,May
T0131,U108,2023-01-07,Expense,Entertainment,4167,Cash,Pune,N/A,2023,1,January
T3349,U130,2022-08-02,Expense,Utilities,6260,Card,Mumbai,Electricity bill,2022,8,August
T5111,U051,2023-09-02,Expense,Rent,747,Card,Chennai,N/A,2023,9,September
T2986,U127,2021-03-31,Expense,Travel,3645,Unknown,Lucknow,Internet bill,2021,3,March
T3113,U079,2023-03-17,Expense,Health,5958,Bank Transfer,Mumbai,N/A,2023,3,March
T5430,U061,2022-12-08,Income,Investment,49098,Cash,Chennai,N/A,2022,12,December
T13440,U062,2022-06-19,Expense,Travel,3833,Card,Hyderabad,EMI payment,2022,6,June
T1572,U097,2024-06-02,Expense,Education,2715,Card,Ahmedabad,N/A,2024,6,June
T13022,U105,2023-04-22,Expense,Utilities,9245,Bank Transfer,Ahmedabad,Train ticket,2023,4,April
T3628,U116,2024-12-07,Expense,Rent,12316,Cash,Jaipur,Medicine,2024,12,December
T7622,U124,2024-03-20,Expense,Entertainment,2561,Bank Transfer,Unknown,N/A,2024,3,March
T5287,U129,2024-04-11,Expense,Entertainment,6832,Cash,Jaipur,Fixed deposit,2024,4,April
T11583,U036,2024-10-20,Income,Bonus,73654,Card,Mumbai,N/A,2024,10,October
T5046,U123,2023-12-20,Expense,Rent,5622,Bank Transfer,Jaipur,ATM withdrawal,2023,12,December
T9393,U030,2022-07-31,Expense,Travel,7748,Card,Bangalore,N/A,2022,7,July
T1258,U106,2022-11-14,Expense,Rent,4981,Unknown,Jaipur,N/A,2022,11,November
T0928,U102,2022-05-13,Expense,Food,301,Card,Hyderabad,Grocery shopping,2022,5,May
T6037,U009,2024-10-05,Expense,Food,3830,Card,Unknown,Gym membership,2024,10,October
T12742,U139,2021-10-18,Expense,Travel,2985,UPI,Kolkata,Gym membership,2021,10,October
T7198,U069,2021-01-27,Income,Others,79870,UPI,Pune,Movie tickets,2021,1,January
T2353,U082,2023-02-12,Expense,Food,4426,Bank Transfer,Unknown,Fixed deposit,2023,2,February
T7335,U024,2024-07-26,Expense,Entertainment,3640,UPI,Delhi,EMI payment,2024,7,July
T7798,U040,2023-10-09,Expense,Utilities,9476,UPI,Bangalore,Movie tickets,2023,10,October
T3213,U148,2023-05-31,Expense,Travel,7070,UPI,Hyderabad,N/A,2023,5,May
T10710,U006,2023-08-01,Expense,Travel,7174,UPI,Chennai,Uber ride,2023,8,August
T5592,U028,2023-03-24,Expense,Health,1606,UPI,Lucknow,Fixed deposit,2023,3,March
T2671,U058,2021-12-31,Expense,Rent,9434,UPI,Lucknow,N/A,2021,12,December
T6020,U092,2022-08-03,Expense,Food,3280,Bank Transfer,Jaipur,N/A,2022,8,August
T9004,U011,2022-11-23,Expense,Education,886,Cash,Ahmedabad,Train ticket,2022,11,November
T7005,U026,2022-11-20,Expense,Rent,7109,Bank Transfer,Delhi,N/A,2022,11,November
T12998,U146,2022-12-08,Expense,Entertainment,4201,Cash,Jaipur,Electricity bill,2022,12,December
T3988,U129,2024-02-23,Expense,Food,655,Bank Transfer,Hyderabad,ATM withdrawal,2024,2,February
T5319,U037,2023-03-10,Income,Unknown,61598,Cash,Chennai,Medicine,2023,3,March
T3862,U042,2022-10-16,Income,Investment,44066,Cash,Kolkata,Grocery shopping,2022,10,October
T5165,U126,2024-12-12,Income,Others,224611,UPI,Delhi,Movie tickets,2024,12,December
T4714,U112,2024-05-30,Expense,Rent,46284,UPI,Ahmedabad,N/A,2024,5,May
T4195,U097,2024-02-01,Income,Bonus,174110,Card,Lucknow,Gym membership,2024,2,February
T11757,U068,2024-09-21,Expense,Food,2044,Bank Transfer,Pune,Online course,2024,9,September
T10285,U040,2024-01-29,Expense,Savings,5277,UPI,Kolkata,N/A,2024,1,January
T8961,U043,2021-05-19,Expense,Travel,1115,Card,Bangalore,Internet bill,2021,5,May
T0428,U006,2021-10-09,Expense,Food,2017,Bank Transfer,Bangalore,Medicine,2021,10,October
T9117,U119,2021-05-28,Expense,Education,2053,Bank Transfer,Chennai,Gym membership,2021,5,May
T9348,U007,2022-01-29,Expense,Entertainment,8839,Cash,Chennai,N/A,2022,1,January
T3503,U017,2022-01-15,Expense,Entertainment,9635,Cash,Lucknow,Gym membership,2022,1,January
T11648,U132,2022-04-13,Income,Salary,56581,Bank Transfer,Mumbai,N/A,2022,4,April
T0481,U108,2023-07-17,Expense,Utilities,392,Bank Transfer,Pune,Uber ride,2023,7,July
T2248,U048,2024-12-10,Expense,Rent,26916,Cash,Kolkata,Petrol,2024,12,December
T3455,U150,2022-09-27,Expense,Food,994,Unknown,Kolkata,N/A,2022,9,September
T12178,U072,2022-02-02,Income,Salary,63125,Cash,Chennai,N/A,2022,2,February
T4186,U002,2022-11-11,Expense,Food,175,Bank Transfer,Chennai,N/A,2022,11,November
T9132,U067,2022-08-10,Income,Freelance,24394,UPI,Delhi,Monthly rent payment,2022,8,August
T2400,U126,2021-10-14,Income,Investment,67910,Cash,Delhi,Gym membership,2021,10,October
T8437,U143,2024-07-20,Expense,Education,9531,UPI,Lucknow,Gym membership,2024,7,July
T8881,U090,2022-11-05,Expense,Utilities,7838,UPI,Bangalore,Electricity bill,2022,11,November
T10071,U043,2021-09-26,Expense,Food,2511,Card,Chennai,Online course,2021,9,September
T13867,U026,2023-09-11,Expense,Savings,7734,Cash,Unknown,Internet bill,2023,9,September
T13196,U061,2024-06-16,Expense,Rent,1461,UPI,Jaipur,Coffee,2024,6,June
T5099,U008,2024-10-12,Expense,Education,2398,Bank Transfer,Chennai,Grocery shopping,2024,10,October
T1027,U011,2024-03-21,Income,Freelance,33170,Card,Kolkata,Restaurant dinner,2024,3,March
T2238,U023,2023-09-24,Expense,Travel,7858,Unknown,Kolkata,Grocery shopping,2023,9,September
T12671,U139,2024-10-30,Expense,Food,3913,Card,Hyderabad,Shopping,2024,10,October
T4155,U042,2022-12-09,Expense,Travel,5279,Cash,Jaipur,Lunch,2022,12,December
T8170,U148,2021-02-08,Expense,Savings,4694,UPI,Ahmedabad,Monthly rent payment,2021,2,February
T11558,U012,2024-08-20,Expense,Food,2060,UPI,Hyderabad,Fixed deposit,2024,8,August
T11219,U135,2021-11-12,Expense,Rent,32436,Card,Unknown,N/A,2021,11,November
T13688,U003,2024-12-01,Expense,Food,7717,Unknown,Lucknow,ATM withdrawal,2024,12,December
T13289,U072,2022-12-23,Expense,Food,3021,Bank Transfer,Ahmedabad,N/A,2022,12,December
T6767,U099,2024-08-03,Expense,Food,1574,Card,Delhi,ATM withdrawal,2024,8,August
T0721,U005,2022-02-13,Expense,Rent,5599,Bank Transfer,Bangalore,N/A,2022,2,February
T3212,U143,2021-02-15,Expense,Entertainment,4374,Bank Transfer,Hyderabad,N/A,2021,2,February
T8580,U118,2024-01-10,Expense,Travel,552,Card,Delhi,Medicine,2024,1,January
T11720,U080,2024-03-02,Expense,Utilities,1686,Unknown,Chennai,N/A,2024,3,March
T8316,U116,2021-05-22,Income,Investment,30473,Bank Transfer,Delhi,Shopping,2021,5,May
T2817,U104,2024-07-13,Expense,Utilities,3325,UPI,Kolkata,N/A,2024,7,July
T1400,U066,2023-11-25,Expense,Travel,5535,Card,Jaipur,Train ticket,2023,11,November
T2220,U092,2022-06-02,Expense,Rent,33228,UPI,Jaipur,Electricity bill,2022,6,June
T6710,U008,2023-12-11,Income,Freelance,44802,Card,Lucknow,Uber ride,2023,12,December
T7206,U142,2023-01-03,Expense,Rent,9188,Card,Ahmedabad,Medicine,2023,1,January
T7386,U054,2021-09-08,Expense,Education,8716,Bank Transfer,Pune,Books,2021,9,September
T0019,U011,2021-03-23,Expense,Education,9273,Card,Bangalore,N/A,2021,3,March
T13011,U031,2023-06-28,Expense,Rent,39845,Cash,Delhi,Restaurant dinner,2023,6,June
T5686,U139,2021-02-25,Income,Salary,18231,UPI,Delhi,Train ticket,2021,2,February
T13942,U125,2022-06-05,Expense,Food,9636,Cash,Mumbai,Grocery shopping,2022,6,June
T10500,U042,2024-03-30,Expense,Education,7121,Cash,Chennai,Fixed deposit,2024,3,March
T1516,U076,2023-09-23,Expense,Health,5447,UPI,Mumbai,Shopping,2023,9,September
T4498,U109,2024-10-26,Expense,Others,2163,Card,Chennai,Uber ride,2024,10,October
T5945,U039,2022-02-13,Expense,Rent,19467,Bank Transfer,Bangalore,Gym membership,2022,2,February
T4812,U066,2022-08-09,Expense,Health,1336,Cash,Ahmedabad,N/A,2022,8,August
T4854,U111,2024-05-16,Expense,Travel,7761,Cash,Bangalore,Coffee,2024,5,May
T5368,U033,2024-12-03,Expense,Unknown,9556,Bank Transfer,Lucknow,N/A,2024,12,December
T8845,U040,2024-03-02,Expense,Utilities,8138,Bank Transfer,Pune,Fixed deposit,2024,3,March
T7231,U038,2023-11-22,Income,Unknown,13959,Cash,Chennai,ATM withdrawal,2023,11,November
T2058,U121,2022-11-17,Expense,Savings,3084,Cash,Jaipur,Train ticket,2022,11,November
T7330,U147,2023-12-21,Expense,Food,7874,Bank Transfer,Pune,EMI payment,2023,12,December
T8770,U028,2024-01-23,Expense,Utilities,7174,UPI,Bangalore,Medicine,2024,1,January
T13194,U017,2022-09-20,Expense,Travel,5391,Unknown,Jaipur,N/A,2022,9,September
T8201,U104,2023-07-12,Expense,Utilities,4771,Bank Transfer,Pune,Medicine,2023,7,July
T11881,U089,2023-06-22,Expense,Entertainment,9430,Bank Transfer,Lucknow,N/A,2023,6,June
T12496,U018,2023-09-28,Expense,Food,5045,Cash,Chennai,Gym membership,2023,9,September
T6321,U138,2021-01-11,Expense,Rent,29287,Card,Delhi,Internet bill,2021,1,January
T9997,U105,2022-06-23,Expense,Travel,9991,Bank Transfer,Unknown,Grocery shopping,2022,6,June
T6756,U091,2023-11-09,Expense,Education,3891,Cash,Hyderabad,N/A,2023,11,November
T3533,U130,2024-02-28,Expense,Rent,37865,UPI,Bangalore,N/A,2024,2,February
T11620,U149,2022-05-29,Expense,Others,4955,Card,Chennai,Movie tickets,2022,5,May
T1544,U083,2021-05-29,Expense,Rent,9757,Bank Transfer,Hyderabad,N/A,2021,5,May
T5786,U149,2023-07-10,Income,Salary,43818,Bank Transfer,Delhi,N/A,2023,7,July
T4990,U093,2022-02-15,Expense,Travel,3607,Card,Ahmedabad,Medicine,2022,2,February
T5113,U094,2024-05-16,Expense,Health,1150,Bank Transfer,Pune,Online course,2024,5,May
T7367,U063,2024-04-28,Expense,Food,1453,Card,Lucknow,Train ticket,2024,4,April
T7885,U040,2021-02-24,Income,Salary,69923,Bank Transfer,Hyderabad,N/A,2021,2,February
T8892,U063,2022-10-08,Expense,Food,9369,Bank Transfer,Hyderabad,Grocery shopping,2022,10,October
T1799,U086,2022-05-31,Expense,Food,2186,Bank Transfer,Chennai,Train ticket,2022,5,May
T13397,U132,2023-05-04,Expense,Entertainment,2642,Cash,Delhi,N/A,2023,5,May
T4918,U130,2022-05-01,Expense,Rent,20656,Card,Kolkata,N/A,2022,5,May
T13238,U059,2023-01-30,Income,Investment,10347,Cash,Bangalore,Monthly rent payment,2023,1,January
T9845,U086,2022-08-31,Expense,Travel,388,Card,Mumbai,Shopping,2022,8,August
T3845,U117,2022-05-09,Expense,Food,3756,Bank Transfer,Jaipur,Grocery shopping,2022,5,May
T9152,U068,2023-07-25,Expense,Others,4153,UPI,Delhi,N/A,2023,7,July
T5889,U061,2024-08-19,Income,Bonus,36129,UPI,Kolkata,Books,2024,8,August
T1409,U060,2021-01-08,Expense,Travel,384,Bank Transfer,Delhi,Coffee,2021,1,January
T13399,U119,2022-07-14,Expense,Entertainment,3700,Card,Ahmedabad,Doctor consultation,2022,7,July
T7644,U076,2022-04-26,Expense,Food,3901,Bank Transfer,Lucknow,Monthly rent payment,2022,4,April
T0997,U087,2023-12-23,Expense,Rent,3507,UPI,Delhi,N/A,2023,12,December
T10044,U062,2022-06-09,Income,Salary,63348,Card,Kolkata,Petrol,2022,6,June
T0328,U095,2024-12-12,Income,Investment,45361,Card,Hyderabad,Electricity bill,2024,12,December
T1479,U045,2021-08-20,Expense,Food,236,Cash,Unknown,Online course,2021,8,August
T6902,U016,2023-12-14,Expense,Rent,6168,Unknown,Mumbai,Lunch,2023,12,December
T2648,U033,2021-03-26,Expense,Rent,6798,Cash,Bangalore,Shopping,2021,3,March
T12733,U057,2021-04-06,Expense,Food,4051,Card,Bangalore,Grocery shopping,2021,4,April
T11044,U145,2024-09-30,Expense,Savings,7998,UPI,Lucknow,EMI payment,2024,9,September
T4115,U053,2023-09-10,Expense,Food,1255,Bank Transfer,Bangalore,Movie tickets,2023,9,September
T12420,U044,2022-09-28,Expense,Utilities,6725,Cash,Chennai,N/A,2022,9,September
T9183,U137,2021-01-04,Expense,Food,2799,Cash,Hyderabad,Shopping,2021,1,January
T7634,U033,2022-01-13,Expense,Utilities,4958,Bank Transfer,Pune,N/A,2022,1,January
T5344,U122,2022-01-21,Expense,Food,1099,Bank Transfer,Lucknow,Books,2022,1,January
T13242,U031,2022-11-13,Expense,Education,5642,Card,Bangalore,Gym membership,2022,11,November
T4096,U047,2024-03-25,Expense,Rent,1020,Cash,Bangalore,N/A,2024,3,March
T0987,U049,2024-05-20,Expense,Food,3738,Bank Transfer,Mumbai,N/A,2024,5,May
T7842,U087,2023-07-12,Expense,Rent,3192,Cash,Kolkata,N/A,2023,7,July
T6844,U012,2023-05-21,Expense,Health,7691,UPI,Jaipur,N/A,2023,5,May
T4457,U139,2023-08-12,Expense,Travel,9222,Card,Chennai,N/A,2023,8,August
T5843,U124,2021-05-26,Expense,Entertainment,4241,Cash,Hyderabad,Grocery shopping,2021,5,May
T8397,U144,2023-12-17,Expense,Food,1180,Bank Transfer,Kolkata,Medicine,2023,12,December
T1364,U048,2021-02-17,Expense,Rent,36056,UPI,Mumbai,N/A,2021,2,February
T6632,U009,2023-05-10,Expense,Rent,6358,Card,Bangalore,Uber ride,2023,5,May
T2424,U069,2022-08-15,Expense,Rent,5345,Bank Transfer,Chennai,EMI payment,2022,8,August
T9900,U048,2021-04-30,Expense,Travel,702,Bank Transfer,Lucknow,Petrol,2021,4,April
T0903,U102,2023-12-20,Expense,Entertainment,7292,UPI,Pune,Movie tickets,2023,12,December
T3847,U134,2022-10-11,Expense,Utilities,941,Cash,Kolkata,Fixed deposit,2022,10,October
T13825,U127,2024-11-17,Expense,Food,6574,UPI,Delhi,Petrol,2024,11,November
T3164,U023,2024-11-26,Expense,Travel,409,UPI,Pune,ATM withdrawal,2024,11,November
T5327,U072,2023-12-14,Expense,Food,3903,Cash,Delhi,Grocery shopping,2023,12,December
T8454,U087,2021-05-24,Expense,Travel,9694,Cash,Jaipur,N/A,2021,5,May
T12124,U037,2024-08-09,Expense,Entertainment,9013,UPI,Bangalore,N/A,2024,8,August
T4591,U091,2022-09-05,Expense,Utilities,1980,Cash,Jaipur,Lunch,2022,9,September
T12097,U132,2021-04-09,Expense,Utilities,7818,UPI,Jaipur,Internet bill,2021,4,April
T6007,U138,2022-04-03,Expense,Savings,6682,Cash,Mumbai,Movie tickets,2022,4,April
T4407,U143,2022-07-29,Expense,Education,6714,Bank Transfer,Hyderabad,N/A,2022,7,July
T5887,U060,2021-08-23,Expense,Travel,8859,Cash,Kolkata,Internet bill,2021,8,August
T6734,U110,2024-06-03,Expense,Travel,1098,Unknown,Pune,N/A,2024,6,June
T9475,U092,2023-06-11,Income,Freelance,35719,UPI,Pune,Fixed deposit,2023,6,June
T4511,U107,2022-07-06,Expense,Travel,6170,Card,Bangalore,N/A,2022,7,July
T12067,U046,2023-09-23,Expense,Food,2318,Bank Transfer,Mumbai,Gym membership,2023,9,September
T9561,U117,2022-11-03,Expense,Travel,6354,Bank Transfer,Lucknow,N/A,2022,11,November
T9929,U102,2023-03-15,Expense,Utilities,8158,Card,Ahmedabad,ATM withdrawal,2023,3,March
T5732,U038,2021-08-16,Expense,Food,1702,UPI,Pune,Medicine,2021,8,August
T9603,U145,2023-06-28,Expense,Rent,6760,Bank Transfer,Kolkata,Uber ride,2023,6,June
T2106,U010,2023-04-21,Expense,Education,8201,UPI,Jaipur,Shopping,2023,4,April
T0824,U007,2021-03-04,Expense,Entertainment,3219,UPI,Lucknow,Monthly rent payment,2021,3,March
T9341,U059,2022-10-15,Expense,Health,8122,Bank Transfer,Unknown,N/A,2022,10,October
T5459,U067,2021-08-28,Expense,Health,1008,UPI,Jaipur,Medicine,2021,8,August
T3551,U025,2023-09-23,Expense,Travel,1372,Card,Mumbai,Train ticket,2023,9,September
T10339,U081,2022-05-05,Income,Freelance,46281,UPI,Hyderabad,EMI payment,2022,5,May
T8081,U100,2021-12-14,Expense,Utilities,6566,Bank Transfer,Mumbai,N/A,2021,12,December
T5647,U082,2023-05-10,Expense,Health,984,Card,Bangalore,Online course,2023,5,May
T4580,U149,2023-07-11,Expense,Travel,1259,Card,Pune,Monthly rent payment,2023,7,July
T8724,U074,2024-09-24,Income,Bonus,46784,Cash,Unknown,Shopping,2024,9,September
T0924,U133,2023-09-13,Income,Salary,56971,Cash,Pune,Coffee,2023,9,September
T13214,U004,2023-09-09,Expense,Education,9349,Bank Transfer,Unknown,Coffee,2023,9,September
T6638,U084,2023-08-02,Expense,Travel,1868,Cash,Bangalore,Grocery shopping,2023,8,August
T9811,U048,2024-01-06,Expense,Rent,2774,Bank Transfer,Pune,Internet bill,2024,1,January
T1789,U038,2022-05-31,Income,Salary,30722,Card,Jaipur,N/A,2022,5,May
T1978,U035,2024-01-02,Expense,Travel,2481,Bank Transfer,Jaipur,N/A,2024,1,January
T1222,U121,2021-01-11,Expense,Utilities,8855,UPI,Delhi,N/A,2021,1,January
T11885,U128,2024-04-21,Expense,Food,2043,Cash,Bangalore,Gym membership,2024,4,April
T4257,U104,2024-06-26,Expense,Rent,6574,Cash,Lucknow,Coffee,2024,6,June
T13042,U008,2022-07-28,Expense,Food,2392,Bank Transfer,Jaipur,Gym membership,2022,7,July
T1288,U071,2024-12-23,Expense,Health,6626,Bank Transfer,Lucknow,Monthly rent payment,2024,12,December
T12635,U026,2024-07-22,Expense,Food,3054,Cash,Pune,N/A,2024,7,July
T3008,U055,2022-07-30,Income,Freelance,37631,Card,Mumbai,Fixed deposit,2022,7,July
T6709,U067,2023-12-21,Expense,Rent,38973,UPI,Delhi,Fixed deposit,2023,12,December
T4064,U127,2023-04-11,Expense,Food,3980,UPI,Pune,Petrol,2023,4,April
T9245,U041,2021-05-24,Expense,Education,8729,UPI,Lucknow,Train ticket,2021,5,May
T6899,U106,2022-10-30,Expense,Entertainment,7773,Cash,Lucknow,Petrol,2022,10,October
T4836,U123,2023-12-17,Expense,Food,2611,Cash,Pune,Gym membership,2023,12,December
T12202,U037,2022-11-02,Expense,Rent,34418,UPI,Chennai,Books,2022,11,November
T4056,U143,2021-08-24,Expense,Others,4883,Card,Chennai,Shopping,2021,8,August
T0449,U128,2021-07-28,Expense,Entertainment,1652,Card,Hyderabad,N/A,2021,7,July
T13189,U021,2021-03-17,Expense,Savings,8006,Cash,Unknown,N/A,2021,3,March
T4959,U150,2022-06-10,Expense,Rent,6829,Cash,Jaipur,N/A,2022,6,June
T8420,U136,2021-06-03,Expense,Utilities,4713,Cash,Bangalore,Doctor consultation,2021,6,June
T10250,U057,2024-12-20,Income,Salary,14297,Bank Transfer,Mumbai,Electricity bill,2024,12,December
T4214,U036,2021-12-13,Expense,Food,2087,Card,Bangalore,N/A,2021,12,December
T12332,U054,2023-04-30,Income,Others,11168,Bank Transfer,Mumbai,Shopping,2023,4,April
T0949,U144,2023-04-06,Expense,Food,5997,Card,Bangalore,N/A,2023,4,April
T2428,U029,2023-12-16,Expense,Entertainment,8195,Cash,Hyderabad,N/A,2023,12,December
T5449,U035,2023-04-19,Expense,Food,4677,Card,Jaipur,EMI payment,2023,4,April
T0494,U034,2022-07-15,Income,Bonus,59853,Card,Ahmedabad,Electricity bill,2022,7,July
T11981,U128,2022-04-26,Expense,Entertainment,464,UPI,Chennai,N/A,2022,4,April
T11887,U009,2023-04-15,Expense,Rent,48330,UPI,Lucknow,N/A,2023,4,April
T5579,U030,2023-06-06,Expense,Health,8757,Bank Transfer,Ahmedabad,N/A,2023,6,June
T11783,U121,2022-07-01,Expense,Travel,5855,Cash,Kolkata,Doctor consultation,2022,7,July
T12587,U133,2024-02-10,Expense,Savings,3444,Card,Ahmedabad,Monthly rent payment,2024,2,February
T3025,U146,2022-12-19,Expense,Rent,14582,UPI,Delhi,Internet bill,2022,12,December
T12272,U136,2023-04-15,Income,Salary,18733,Card,Ahmedabad,N/A,2023,4,April
T5026,U009,2024-07-16,Expense,Food,3702,UPI,Mumbai,N/A,2024,7,July
T13932,U147,2023-11-21,Expense,Education,6062,Bank Transfer,Lucknow,N/A,2023,11,November
T7669,U082,2023-08-04,Expense,Food,9155,Cash,Mumbai,EMI payment,2023,8,August
T1165,U017,2023-04-04,Expense,Utilities,4949,Cash,Jaipur,N/A,2023,4,April
T5963,U081,2022-03-21,Expense,Utilities,5066,Bank Transfer,Lucknow,N/A,2022,3,March
T10275,U119,2022-06-03,Expense,Food,6432,Card,Chennai,N/A,2022,6,June
T4226,U070,2021-04-23,Expense,Travel,1945,Bank Transfer,Mumbai,N/A,2021,4,April
T12985,U022,2023-02-18,Expense,Entertainment,7288,Card,Delhi,Medicine,2023,2,February
T3001,U099,2024-07-14,Expense,Education,4942,UPI,Bangalore,Monthly rent payment,2024,7,July
T7356,U059,2022-03-03,Expense,Food,1443,Card,Kolkata,Shopping,2022,3,March
T7058,U036,2021-09-14,Income,Salary,66905,Card,Mumbai,N/A,2021,9,September
T3582,U058,2023-10-11,Expense,Food,1731,Bank Transfer,Pune,N/A,2023,10,October
T12681,U061,2024-07-24,Expense,Entertainment,4462,Bank Transfer,Ahmedabad,Medicine,2024,7,July
T3707,U107,2021-02-20,Expense,Health,4343,Card,Bangalore,Train ticket,2021,2,February
T2950,U135,2021-11-04,Expense,Food,842,UPI,Bangalore,Monthly rent payment,2021,11,November
T3609,U095,2023-07-22,Expense,Food,1969,Cash,Kolkata,Gym membership,2023,7,July
T10866,U095,2024-05-05,Expense,Food,2811,Cash,Lucknow,Online course,2024,5,May
T5999,U045,2024-10-21,Expense,Rent,1223,Card,Hyderabad,Gym membership,2024,10,October
T3159,U119,2023-01-25,Expense,Rent,9301,Cash,Ahmedabad,Coffee,2023,1,January
T5007,U080,2023-02-28,Income,Others,19382,Bank Transfer,Ahmedabad,Doctor consultation,2023,2,February
T0060,U038,2024-01-12,Expense,Food,2984,Card,Unknown,Restaurant dinner,2024,1,January
T11837,U126,2023-01-28,Expense,Food,9399,Card,Jaipur,ATM withdrawal,2023,1,January
T1448,U110,2022-05-07,Expense,Food,845,Card,Chennai,Gym membership,2022,5,May
T8400,U082,2022-07-10,Expense,Utilities,8421,Bank Transfer,Ahmedabad,Uber ride,2022,7,July
T0358,U097,2022-10-23,Expense,Rent,8337,UPI,Chennai,N/A,2022,10,October
T12179,U042,2023-04-13,Expense,Travel,5205,Bank Transfer,Pune,Shopping,2023,4,April
T2843,U097,2022-02-18,Expense,Utilities,4206,Bank Transfer,Mumbai,N/A,2022,2,February
T9460,U014,2024-08-30,Expense,Food,1690,UPI,Lucknow,N/A,2024,8,August
T7743,U090,2022-05-24,Income,Unknown,37280,UPI,Kolkata,Uber ride,2022,5,May
T3030,U083,2024-01-21,Expense,Travel,744,Bank Transfer,Chennai,N/A,2024,1,January
T11211,U068,2023-12-24,Expense,Education,4103,Bank Transfer,Pune,Movie tickets,2023,12,December
